line_item_id,transaction_id,transaction_date,customer_id,store_id,store_name,product_id,item_name,category,supplier_id,supplier_name,quantity,price,discount,total_price,payment_method_id,payment_method,cashier_id,promo_flag
LI0000143,T00025,2025-11-03,C26066,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,1,25000,2500,22500,PM01,Cash,L002,1
LI0000144,T00025,2025-11-03,C26066,IM001,INDOMARET LATIGO SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,4,5500,2200,19800,PM01,Cash,L002,1
LI0000145,T00025,2025-11-03,C26066,IM001,INDOMARET LATIGO SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,2,3500,700,6300,PM01,Cash,L002,1
LI0000146,T00025,2025-11-03,C26066,IM001,INDOMARET LATIGO SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,4,12000,9600,38400,PM01,Cash,L002,1
LI0000147,T00026,2025-11-03,C26500,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,2,20000,2000,38000,PM05,GoPay,L001,1
LI0000148,T00026,2025-11-03,C26500,IM001,INDOMARET LATIGO SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,2,3500,1050,5950,PM05,GoPay,L001,1
LI0000149,T00026,2025-11-03,C26500,IM001,INDOMARET LATIGO SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,2,3500,1050,5950,PM05,GoPay,L001,1
LI0000150,T00026,2025-11-03,C26500,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,1,25000,2500,22500,PM05,GoPay,L001,1
LI0000151,T00027,2025-11-03,C22050,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,1350,7650,PM03,Credit,L003,1
LI0000152,T00027,2025-11-03,C22050,IM002,INDOMARET ANIVA JUNCTION,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,5,12000,12000,48000,PM03,Credit,L003,1
LI0000153,T00027,2025-11-03,C22050,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,5,4500,3375,19125,PM03,Credit,L003,1
LI0000154,T00027,2025-11-03,C22050,IM002,INDOMARET ANIVA JUNCTION,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,3,25000,7500,67500,PM03,Credit,L003,1
LI0000155,T00028,2025-11-03,C79018,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,5,5000,5000,20000,PM02,Debit,L002,1
LI0000156,T00028,2025-11-03,C79018,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,4,5000,4000,16000,PM02,Debit,L002,1
LI0000157,T00028,2025-11-03,C79018,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,2,8000,1600,14400,PM02,Debit,L002,1
LI0000158,T00028,2025-11-03,C79018,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,1350,7650,PM02,Debit,L002,1
LI0000159,T00028,2025-11-03,C79018,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,3,20000,3000,57000,PM02,Debit,L002,1
LI0000160,T00028,2025-11-03,C79018,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,1,6000,1200,4800,PM02,Debit,L002,1
LI0000161,T00028,2025-11-03,C79018,IM001,INDOMARET LATIGO SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,3,5500,1650,14850,PM02,Debit,L002,1
LI0000162,T00029,2025-11-03,C16476,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,4,3500,1400,12600,PM06,ShopeePay,L004,1
LI0000163,T00029,2025-11-03,C16476,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,1,5000,750,4250,PM06,ShopeePay,L004,1
LI0000164,T00029,2025-11-03,C16476,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,5,3500,1750,15750,PM06,ShopeePay,L004,1
LI0000165,T00029,2025-11-03,C16476,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,4,5000,3000,17000,PM06,ShopeePay,L004,1
LI0000166,T00029,2025-11-03,C16476,IM002,INDOMARET ANIVA JUNCTION,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,4,12000,9600,38400,PM06,ShopeePay,L004,1
LI0000167,T00029,2025-11-03,C16476,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,3,3500,1050,9450,PM06,ShopeePay,L004,1
LI0000168,T00029,2025-11-03,C16476,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,1,3500,350,3150,PM06,ShopeePay,L004,1
LI0000169,T00030,2025-11-03,C60919,IM002,INDOMARET ANIVA JUNCTION,P003,Pop Mie Ayam,Food,SUP001,Indofood,5,5500,2750,24750,PM04,OVO,L003,1
LI0000170,T00030,2025-11-03,C60919,IM002,INDOMARET ANIVA JUNCTION,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,1,5000,1000,4000,PM04,OVO,L003,1
LI0000171,T00030,2025-11-03,C60919,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,2,3500,1050,5950,PM04,OVO,L003,1
LI0000172,T00030,2025-11-03,C60919,IM002,INDOMARET ANIVA JUNCTION,P006,Aqua 1.5L,Beverage,SUP002,Danone,5,7000,5250,29750,PM04,OVO,L003,1
LI0000173,T00030,2025-11-03,C60919,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,3750,21250,PM04,OVO,L003,1
LI0000174,T00030,2025-11-03,C60919,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,1,4500,675,3825,PM04,OVO,L003,1
LI0000175,T00030,2025-11-03,C60919,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,3,5000,2250,12750,PM04,OVO,L003,1
LI0000176,T00031,2025-11-03,C44255,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,1,5000,1000,4000,PM04,OVO,L001,1
LI0000177,T00031,2025-11-03,C44255,IM001,INDOMARET LATIGO SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,1,3500,525,2975,PM04,OVO,L001,1
LI0000178,T00031,2025-11-03,C44255,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,2,25000,5000,45000,PM04,OVO,L001,1
LI0000179,T00031,2025-11-03,C44255,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,1,8000,800,7200,PM04,OVO,L001,1
LI0000180,T00031,2025-11-03,C44255,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,3,25000,7500,67500,PM04,OVO,L001,1
LI0000181,T00031,2025-11-03,C44255,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,4,6000,4800,19200,PM04,OVO,L001,1
LI0000182,T00031,2025-11-03,C44255,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,5,20000,5000,95000,PM04,OVO,L001,1
LI0000183,T00031,2025-11-03,C44255,IM001,INDOMARET LATIGO SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,5,3500,2625,14875,PM04,OVO,L001,1
LI0000184,T00032,2025-11-03,C48834,IM002,INDOMARET ANIVA JUNCTION,P012,Roma Marie,Candy/Snack,SUP005,Mayora,3,6000,3600,14400,PM03,Credit,L004,1
LI0000185,T00032,2025-11-03,C48834,IM002,INDOMARET ANIVA JUNCTION,P003,Pop Mie Ayam,Food,SUP001,Indofood,2,5500,1100,9900,PM03,Credit,L004,1
LI0000186,T00032,2025-11-03,C48834,IM002,INDOMARET ANIVA JUNCTION,P012,Roma Marie,Candy/Snack,SUP005,Mayora,2,6000,2400,9600,PM03,Credit,L004,1
LI0000187,T00032,2025-11-03,C48834,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,2,3500,700,6300,PM03,Credit,L004,1
LI0000188,T00032,2025-11-03,C48834,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,1,5000,750,4250,PM03,Credit,L004,1
LI0000189,T00032,2025-11-03,C48834,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,1,4500,675,3825,PM03,Credit,L004,1
LI0000190,T00032,2025-11-03,C48834,IM002,INDOMARET ANIVA JUNCTION,P006,Aqua 1.5L,Beverage,SUP002,Danone,5,7000,5250,29750,PM03,Credit,L004,1
LI0000191,T00033,2025-11-03,C25282,IM001,INDOMARET LATIGO SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,1,5500,550,4950,PM02,Debit,L002,1
LI0000192,T00033,2025-11-03,C25282,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,2,20000,2000,38000,PM02,Debit,L002,1
LI0000193,T00033,2025-11-03,C25282,IM001,INDOMARET LATIGO SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,2,3500,700,6300,PM02,Debit,L002,1
LI0000194,T00033,2025-11-03,C25282,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,2,7000,2100,11900,PM02,Debit,L002,1
LI0000195,T00033,2025-11-03,C25282,IM001,INDOMARET LATIGO SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,4,3500,1400,12600,PM02,Debit,L002,1
LI0000196,T00033,2025-11-03,C25282,IM001,INDOMARET LATIGO SQUARE,P005,Aqua 600ml,Beverage,SUP002,Danone,3,3500,1575,8925,PM02,Debit,L002,1
LI0000197,T00033,2025-11-03,C25282,IM001,INDOMARET LATIGO SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,3,3500,1050,9450,PM02,Debit,L002,1
LI0000198,T00034,2025-11-03,C31083,IM002,INDOMARET ANIVA JUNCTION,P003,Pop Mie Ayam,Food,SUP001,Indofood,4,5500,2200,19800,PM05,GoPay,L003,1
LI0000199,T00034,2025-11-03,C31083,IM002,INDOMARET ANIVA JUNCTION,P006,Aqua 1.5L,Beverage,SUP002,Danone,1,7000,1050,5950,PM05,GoPay,L003,1
LI0000200,T00034,2025-11-03,C31083,IM002,INDOMARET ANIVA JUNCTION,P003,Pop Mie Ayam,Food,SUP001,Indofood,1,5500,550,4950,PM05,GoPay,L003,1
LI0000201,T00035,2025-11-03,C94503,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,1,3500,350,3150,PM05,GoPay,L004,1
LI0000202,T00035,2025-11-03,C94503,IM002,INDOMARET ANIVA JUNCTION,P005,Aqua 600ml,Beverage,SUP002,Danone,5,3500,2625,14875,PM05,GoPay,L004,1
LI0000203,T00035,2025-11-03,C94503,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,2,3500,1050,5950,PM05,GoPay,L004,1
LI0000204,T00035,2025-11-03,C94503,IM002,INDOMARET ANIVA JUNCTION,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,5,20000,5000,95000,PM05,GoPay,L004,1
LI0000205,T00035,2025-11-03,C94503,IM002,INDOMARET ANIVA JUNCTION,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,3,20000,3000,57000,PM05,GoPay,L004,1
LI0000206,T00035,2025-11-03,C94503,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,1,3500,350,3150,PM05,GoPay,L004,1
LI0000207,T00035,2025-11-03,C94503,IM002,INDOMARET ANIVA JUNCTION,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,3,12000,7200,28800,PM05,GoPay,L004,1
LI0000208,T00036,2025-11-03,C08703,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,5,4500,3375,19125,PM01,Cash,L006,1
LI0000209,T00036,2025-11-03,C08703,IM003,INDOMARET FRESH BOSTON SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,3,6000,3600,14400,PM01,Cash,L006,1
LI0000210,T00036,2025-11-03,C08703,IM003,INDOMARET FRESH BOSTON SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,4,20000,4000,76000,PM01,Cash,L006,1
LI0000211,T00036,2025-11-03,C08703,IM003,INDOMARET FRESH BOSTON SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,1,25000,2500,22500,PM01,Cash,L006,1
LI0000212,T00036,2025-11-03,C08703,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,4,8000,3200,28800,PM01,Cash,L006,1
LI0000213,T00036,2025-11-03,C08703,IM003,INDOMARET FRESH BOSTON SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,2,5000,1500,8500,PM01,Cash,L006,1
LI0000214,T00036,2025-11-03,C08703,IM003,INDOMARET FRESH BOSTON SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,1,3500,350,3150,PM01,Cash,L006,1
LI0000215,T00036,2025-11-03,C08703,IM003,INDOMARET FRESH BOSTON SQUARE,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,3,12000,7200,28800,PM01,Cash,L006,1
LI0000216,T00037,2025-11-03,C38887,IM002,INDOMARET ANIVA JUNCTION,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,1,25000,2500,22500,PM04,OVO,L003,1
LI0000217,T00037,2025-11-03,C38887,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,1,3500,350,3150,PM04,OVO,L003,1
LI0000218,T00037,2025-11-03,C38887,IM002,INDOMARET ANIVA JUNCTION,P012,Roma Marie,Candy/Snack,SUP005,Mayora,4,6000,4800,19200,PM04,OVO,L003,1
LI0000219,T00038,2025-11-03,C18976,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,2,3500,1050,5950,PM03,Credit,L004,1
LI0000220,T00038,2025-11-03,C18976,IM002,INDOMARET ANIVA JUNCTION,P010,SilverQueen Chocolate,Candy/Snack,SUP005,Mayora,3,12000,7200,28800,PM03,Credit,L004,1
LI0000221,T00038,2025-11-03,C18976,IM002,INDOMARET ANIVA JUNCTION,P005,Aqua 600ml,Beverage,SUP002,Danone,2,3500,1050,5950,PM03,Credit,L004,1
LI0000222,T00038,2025-11-03,C18976,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,1,3500,525,2975,PM03,Credit,L004,1
LI0000223,T00038,2025-11-03,C18976,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,1,3500,525,2975,PM03,Credit,L004,1
LI0000224,T00038,2025-11-03,C18976,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,5,3500,1750,15750,PM03,Credit,L004,1
LI0000225,T00038,2025-11-03,C18976,IM002,INDOMARET ANIVA JUNCTION,P003,Pop Mie Ayam,Food,SUP001,Indofood,3,5500,1650,14850,PM03,Credit,L004,1
LI0000226,T00039,2025-11-04,C08870,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,2,7000,0,14000,PM04,OVO,L001,0
LI0000227,T00039,2025-11-04,C08870,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,5,4500,0,22500,PM04,OVO,L001,0
LI0000228,T00039,2025-11-04,C08870,IM001,INDOMARET LATIGO SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,1,3500,0,3500,PM04,OVO,L001,0
LI0000229,T00039,2025-11-04,C08870,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,2,25000,0,50000,PM04,OVO,L001,0
LI0000230,T00039,2025-11-04,C08870,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,4,5000,0,20000,PM04,OVO,L001,0
LI0000231,T00039,2025-11-04,C08870,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,2,6000,0,12000,PM04,OVO,L001,0
LI0000232,T00039,2025-11-04,C08870,IM001,INDOMARET LATIGO SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,3,8000,0,24000,PM04,OVO,L001,0
LI0000233,T00039,2025-11-04,C08870,IM001,INDOMARET LATIGO SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,0,25000,PM04,OVO,L001,0
LI0000234,T00040,2025-11-04,C35148,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,2,5000,0,10000,PM01,Cash,L002,0
LI0000235,T00040,2025-11-04,C35148,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,2,7000,0,14000,PM01,Cash,L002,0
LI0000236,T00040,2025-11-04,C35148,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,3,5000,0,15000,PM01,Cash,L002,0
LI0000237,T00040,2025-11-04,C35148,IM001,INDOMARET LATIGO SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,3,5500,0,16500,PM01,Cash,L002,0
LI0000238,T00040,2025-11-04,C35148,IM001,INDOMARET LATIGO SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,3,5000,0,15000,PM01,Cash,L002,0
LI0000239,T00040,2025-11-04,C35148,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,5,7000,0,35000,PM01,Cash,L002,0
LI0000240,T00040,2025-11-04,C35148,IM001,INDOMARET LATIGO SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,4,20000,0,80000,PM01,Cash,L002,0
LI0000241,T00040,2025-11-04,C35148,IM001,INDOMARET LATIGO SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,1,3500,0,3500,PM01,Cash,L002,0
LI0000242,T00041,2025-11-04,C86958,IM002,INDOMARET ANIVA JUNCTION,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,4,20000,0,80000,PM05,GoPay,L003,0
LI0000243,T00041,2025-11-04,C86958,IM002,INDOMARET ANIVA JUNCTION,P003,Pop Mie Ayam,Food,SUP001,Indofood,1,5500,0,5500,PM05,GoPay,L003,0
LI0000244,T00041,2025-11-04,C86958,IM002,INDOMARET ANIVA JUNCTION,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,1,25000,0,25000,PM05,GoPay,L003,0
LI0000245,T00041,2025-11-04,C86958,IM002,INDOMARET ANIVA JUNCTION,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,1,3500,0,3500,PM05,GoPay,L003,0
LI0000246,T00041,2025-11-04,C86958,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,0,25000,PM05,GoPay,L003,0
LI0000247,T00041,2025-11-04,C86958,IM002,INDOMARET ANIVA JUNCTION,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,2,5000,0,10000,PM05,GoPay,L003,0
LI0000248,T00041,2025-11-04,C86958,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,0,25000,PM05,GoPay,L003,0
LI0000249,T00041,2025-11-04,C86958,IM002,INDOMARET ANIVA JUNCTION,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,5,20000,0,100000,PM05,GoPay,L003,0
LI0000250,T00042,2025-11-04,C98967,IM001,INDOMARET LATIGO SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,2,3500,0,7000,PM01,Cash,L001,0
LI0000251,T00042,2025-11-04,C98967,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,2,6000,0,12000,PM01,Cash,L001,0
LI0000252,T00042,2025-11-04,C98967,IM001,INDOMARET LATIGO SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,3,25000,0,75000,PM01,Cash,L001,0
LI0000253,T00042,2025-11-04,C98967,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,2,25000,0,50000,PM01,Cash,L001,0
LI0000254,T00042,2025-11-04,C98967,IM001,INDOMARET LATIGO SQUARE,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,3,5000,0,15000,PM01,Cash,L001,0
LI0000255,T00042,2025-11-04,C98967,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,2,25000,0,50000,PM01,Cash,L001,0
LI0000256,T00043,2025-11-04,C40506,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,0,9000,PM04,OVO,L007,0
LI0000257,T00043,2025-11-04,C40506,IM003,INDOMARET FRESH BOSTON SQUARE,P013,Sunlight Dish Soap 1L,Household,SUP006,Unilever,1,20000,0,20000,PM04,OVO,L007,0
LI0000258,T00043,2025-11-04,C40506,IM003,INDOMARET FRESH BOSTON SQUARE,P002,Indomie Kari,Food,SUP001,Indofood,1,3500,0,3500,PM04,OVO,L007,0
LI0000259,T00043,2025-11-04,C40506,IM003,INDOMARET FRESH BOSTON SQUARE,P015,Clear Shampoo 170ml,Personal Care,SUP006,Unilever,4,25000,0,100000,PM04,OVO,L007,0
LI0000260,T00043,2025-11-04,C40506,IM003,INDOMARET FRESH BOSTON SQUARE,P014,Lifebouy Sabun Mandi,Personal Care,SUP006,Unilever,2,8000,0,16000,PM04,OVO,L007,0
LI0000261,T00044,2025-11-04,C34115,IM002,INDOMARET ANIVA JUNCTION,P002,Indomie Kari,Food,SUP001,Indofood,4,3500,0,14000,PM03,Credit,L004,0
LI0000262,T00044,2025-11-04,C34115,IM002,INDOMARET ANIVA JUNCTION,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,1,25000,0,25000,PM03,Credit,L004,0
LI0000263,T00044,2025-11-04,C34115,IM002,INDOMARET ANIVA JUNCTION,P005,Aqua 600ml,Beverage,SUP002,Danone,2,3500,0,7000,PM03,Credit,L004,0
LI0000264,T00044,2025-11-04,C34115,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,1,4500,0,4500,PM03,Credit,L004,0
LI0000265,T00044,2025-11-04,C34115,IM002,INDOMARET ANIVA JUNCTION,P008,Teh Botol Sosro,Beverage,SUP004,Sosro,5,5000,0,25000,PM03,Credit,L004,0
LI0000266,T00044,2025-11-04,C34115,IM002,INDOMARET ANIVA JUNCTION,P009,S-Tee Lemon,Beverage,SUP004,Sosro,1,4500,0,4500,PM03,Credit,L004,0
LI0000267,T00044,2025-11-04,C34115,IM002,INDOMARET ANIVA JUNCTION,P001,Indomie Goreng,Food,SUP001,Indofood,4,3500,0,14000,PM03,Credit,L004,0
LI0000268,T00044,2025-11-04,C34115,IM002,INDOMARET ANIVA JUNCTION,P012,Roma Marie,Candy/Snack,SUP005,Mayora,5,6000,0,30000,PM03,Credit,L004,0
LI0000269,T00045,2025-11-04,C43026,IM001,INDOMARET LATIGO SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,2,5500,0,11000,PM06,ShopeePay,L002,0
LI0000270,T00045,2025-11-04,C43026,IM001,INDOMARET LATIGO SQUARE,P004,Bimoli Minyak Goreng 1L,Food,SUP001,Indofood,4,25000,0,100000,PM06,ShopeePay,L002,0
LI0000271,T00045,2025-11-04,C43026,IM001,INDOMARET LATIGO SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,1,5000,0,5000,PM06,ShopeePay,L002,0
LI0000272,T00045,2025-11-04,C43026,IM001,INDOMARET LATIGO SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,5,7000,0,35000,PM06,ShopeePay,L002,0
LI0000273,T00045,2025-11-04,C43026,IM001,INDOMARET LATIGO SQUARE,P012,Roma Marie,Candy/Snack,SUP005,Mayora,4,6000,0,24000,PM06,ShopeePay,L002,0
LI0000274,T00045,2025-11-04,C43026,IM001,INDOMARET LATIGO SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,1,4500,0,4500,PM06,ShopeePay,L002,0
LI0000275,T00046,2025-11-04,C79964,IM003,INDOMARET FRESH BOSTON SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,1,5500,0,5500,PM01,Cash,L005,0
LI0000276,T00046,2025-11-04,C79964,IM003,INDOMARET FRESH BOSTON SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,3,5500,0,16500,PM01,Cash,L005,0
LI0000277,T00046,2025-11-04,C79964,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,0,9000,PM01,Cash,L005,0
LI0000278,T00046,2025-11-04,C79964,IM003,INDOMARET FRESH BOSTON SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,5,3500,0,17500,PM01,Cash,L005,0
LI0000279,T00046,2025-11-04,C79964,IM003,INDOMARET FRESH BOSTON SQUARE,P001,Indomie Goreng,Food,SUP001,Indofood,1,3500,0,3500,PM01,Cash,L005,0
LI0000280,T00047,2025-11-04,C80525,IM003,INDOMARET FRESH BOSTON SQUARE,P003,Pop Mie Ayam,Food,SUP001,Indofood,3,5500,0,16500,PM05,GoPay,L006,0
LI0000281,T00047,2025-11-04,C80525,IM003,INDOMARET FRESH BOSTON SQUARE,P006,Aqua 1.5L,Beverage,SUP002,Danone,5,7000,0,35000,PM05,GoPay,L006,0
LI0000282,T00047,2025-11-04,C80525,IM003,INDOMARET FRESH BOSTON SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,4,3500,0,14000,PM05,GoPay,L006,0
LI0000283,T00047,2025-11-04,C80525,IM003,INDOMARET FRESH BOSTON SQUARE,P007,Le Minerale 600ml,Beverage,SUP003,Le Minerale,3,3500,0,10500,PM05,GoPay,L006,0
LI0000284,T00047,2025-11-04,C80525,IM003,INDOMARET FRESH BOSTON SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,5,5000,0,25000,PM05,GoPay,L006,0
LI0000285,T00048,2025-11-04,C89166,IM003,INDOMARET FRESH BOSTON SQUARE,P011,Kopiko Coffee Candy,Candy/Snack,SUP005,Mayora,4,5000,0,20000,PM03,Credit,L007,0
LI0000286,T00048,2025-11-04,C89166,IM003,INDOMARET FRESH BOSTON SQUARE,P009,S-Tee Lemon,Beverage,SUP004,Sosro,2,4500,0,9000,PM03,Credit,L007,0
